SVN,Frame,Memory,Memory (Managed),Gen 0 GC,Gen 1 GC,Gen 2 GC,Processors,Frame Rate,Frame Time,Shadow Primitives,Render Primitives,Render Process,Updater Process,Loader Process,Sound Process
1.6,1626,0,183647256,787,100,37,4,23,0.043200,1432,3494,88,31,0,2
1.6,1627,0,182163096,788,100,37,4,23,0.043349,1432,3494,88,31,0,2
1.6,1628,0,182203992,788,100,37,4,23,0.042894,1432,3494,88,31,0,2
1.6,1629,0,182269360,788,100,37,4,23,0.043281,1432,3494,88,31,0,2
1.6,1630,0,182302048,788,100,37,4,24,0.042143,1432,3494,88,31,0,2
1.6,1631,0,182334816,788,100,37,4,24,0.041455,1432,3498,88,31,0,2
1.6,1632,0,182400072,788,100,37,4,24,0.041579,1432,3498,94,36,0,2
1.6,1633,0,182492192,788,100,37,4,24,0.041066,1432,3498,94,36,0,2
1.6,1634,0,182557136,788,100,37,4,24,0.042131,1432,3498,94,36,0,2
1.6,1635,0,182614352,788,100,37,4,24,0.041479,1432,3498,94,36,0,2
1.6,1636,0,182663360,788,100,37,4,24,0.040943,1432,3496,94,36,0,2
1.6,1637,0,182704224,788,100,37,4,24,0.041543,1432,3495,94,36,0,2
1.6,1638,0,182761400,788,100,37,4,24,0.042455,1432,3494,94,36,0,2
1.6,1639,0,182826776,788,100,37,4,24,0.042266,1432,3494,95,36,0,1
1.6,1640,0,182867664,788,100,37,4,24,0.042170,1432,3494,95,36,0,1
1.6,1641,0,182924888,788,100,37,4,24,0.042504,1432,3494,95,36,0,1
1.6,1642,0,182973888,788,100,37,4,24,0.041482,1432,3494,95,36,0,1
1.6,1643,0,183014792,788,100,37,4,24,0.041840,1432,3494,95,36,0,1
1.6,1644,0,183055608,788,100,37,4,24,0.041735,1432,3494,95,36,0,1
1.6,1645,0,183112784,788,100,37,4,24,0.041764,1432,3494,92,31,0,2
1.6,1646,0,183203472,788,100,37,4,24,0.041821,1432,3494,92,31,0,2
1.6,1647,0,183252312,788,100,37,4,24,0.042088,1432,3494,92,31,0,2
1.6,1648,0,183293192,788,100,37,4,24,0.041383,1440,3502,92,31,0,2
1.6,1649,0,183334080,788,100,37,4,24,0.041045,1440,3502,92,31,0,2
1.6,1650,0,183391272,788,100,37,4,24,0.042082,1440,3502,92,31,0,2
1.6,1651,0,183440352,788,100,37,4,24,0.042161,1451,3502,93,31,0,2
1.6,1652,0,183489408,788,100,37,4,24,0.041795,1451,3502,93,31,0,2
1.6,1653,0,183589200,788,100,37,4,24,0.042141,1451,3502,93,31,0,2
1.6,1654,0,183637928,788,100,37,4,24,0.042079,1451,3502,93,31,0,2
1.6,1655,0,183678704,789,100,37,4,24,0.041513,1448,3502,93,31,0,2
1.6,1656,0,182154376,789,100,37,4,24,0.042054,1450,3502,93,31,0,2
1.6,1657,0,182219784,789,100,37,4,24,0.041861,1450,3502,96,44,0,1
1.6,1658,0,182285224,789,100,37,4,24,0.041902,1450,3502,96,44,0,1
1.6,1659,0,182360504,789,100,37,4,23,0.042938,1450,3502,96,44,0,1
1.6,1660,0,182417728,789,100,37,4,24,0.042121,1450,3502,96,44,0,1
1.6,1661,0,182458440,789,100,37,4,24,0.041268,1454,3506,96,44,0,1
1.6,1662,0,182491208,789,100,37,4,24,0.042303,1451,3506,96,44,0,1
1.6,1663,0,182556528,789,100,37,4,24,0.042098,1451,3506,91,30,0,1
1.6,1664,0,182613704,789,100,37,4,24,0.041483,1451,3506,91,30,0,1
1.6,1665,0,182654576,789,100,37,4,24,0.042441,1451,3506,91,30,0,1
1.6,1666,0,182711760,789,100,37,4,24,0.041749,1451,3506,91,30,0,1
1.6,1667,0,182785216,789,100,37,4,24,0.041341,1451,3506,91,30,0,1
1.6,1668,0,182826080,789,100,37,4,24,0.041714,1451,3506,91,30,0,1
1.6,1669,0,182883312,789,100,37,4,25,0.040394,1451,3506,91,30,0,1
1.6,1670,0,182948688,789,100,37,4,24,0.041124,1451,3506,91,35,0,3
1.6,1671,0,182997768,789,100,37,4,24,0.041262,1451,3506,91,35,0,3
1.6,1672,0,183055000,789,100,37,4,24,0.041343,1450,3506,91,35,0,3
1.6,1673,0,183136640,789,100,37,4,24,0.041607,1450,3506,91,35,0,3
1.6,1674,0,183177408,789,100,37,4,24,0.041044,1450,3506,91,35,0,3
1.6,1675,0,183234640,789,100,37,4,24,0.041123,1450,3506,91,35,0,3
1.6,1676,0,183291832,789,100,37,4,24,0.041641,1450,3506,91,35,0,3
1.6,1677,0,183357152,789,100,37,4,24,0.041407,1450,3506,94,35,0,2
1.6,1678,0,183430664,789,100,37,4,24,0.041245,1450,3506,94,35,0,2
1.6,1679,0,183487816,789,100,37,4,24,0.041624,1450,3506,94,35,0,2
1.6,1680,0,183570232,789,100,37,4,24,0.041947,1450,3506,94,35,0,2
1.6,1681,0,183627368,789,100,37,4,24,0.042056,1450,3506,94,35,0,2
1.6,1682,0,183660048,789,100,37,4,24,0.042321,1450,3506,94,35,0,2
1.6,1683,0,182175944,790,100,37,4,24,0.042381,1450,3506,92,27,0,2
1.6,1684,0,182241280,790,100,37,4,23,0.043475,1450,3506,92,27,0,2
1.6,1685,0,182282016,790,100,37,4,24,0.042369,1450,3506,92,27,0,2
1.6,1686,0,182363696,790,100,37,4,24,0.042367,1450,3506,92,27,0,2
1.6,1687,0,182420896,790,100,37,4,23,0.043835,1450,3506,92,27,0,2
1.6,1688,0,182478088,790,100,37,4,23,0.043851,1450,3506,92,27,0,2
1.6,1689,0,182535328,790,100,37,4,23,0.044410,1450,3506,95,30,0,2
1.6,1690,0,182592152,790,100,37,4,23,0.043518,1450,3506,95,30,0,2
1.6,1691,0,182649264,790,100,37,4,22,0.044753,1450,3506,95,30,0,2
1.6,1692,0,182714656,790,100,37,4,22,0.044923,1450,3506,95,30,0,2
1.6,1693,0,182755424,790,100,37,4,22,0.044931,1450,3506,95,30,0,2
1.6,1694,0,182820736,790,100,37,4,22,0.044647,1450,3506,95,30,0,2
1.6,1695,0,182885840,790,100,37,4,22,0.045795,1450,3506,93,26,0,2
1.6,1696,0,182926712,790,100,37,4,22,0.045853,1450,3506,93,26,0,2
1.6,1697,0,182983896,790,100,37,4,23,0.044415,1450,3506,93,26,0,2
1.6,1698,0,183041040,790,100,37,4,22,0.045154,1450,3506,93,26,0,2
1.6,1699,0,183098232,790,100,37,4,23,0.044410,1450,3506,93,26,0,2
1.6,1700,0,183147016,790,100,37,4,22,0.045032,1450,3506,93,26,0,2
1.6,1701,0,183187448,790,100,37,4,23,0.044248,1450,3506,94,33,0,3
1.6,1702,0,183236424,790,100,37,4,23,0.043443,1450,3506,94,33,0,3
1.6,1703,0,183285464,790,100,37,4,23,0.043490,1450,3506,94,33,0,3
1.6,1704,0,183317928,790,100,37,4,23,0.042889,1450,3506,94,33,0,3
1.6,1705,0,183383304,790,100,37,4,24,0.042498,1450,3506,94,33,0,3
1.6,1706,0,183432176,790,100,37,4,24,0.042544,1450,3506,94,33,0,3
1.6,1707,0,183473008,790,100,37,4,23,0.042576,1450,3506,95,38,0,2
1.6,1708,0,183521960,790,100,37,4,24,0.042448,1450,3506,95,38,0,2
1.6,1709,0,183570776,790,100,37,4,24,0.042237,1450,3506,95,38,0,2
1.6,1710,0,183603480,790,100,37,4,24,0.041771,1450,3506,95,38,0,2
1.6,1711,0,183660480,790,100,37,4,24,0.042283,1450,3506,95,38,0,2
1.6,1712,0,182149616,791,100,37,4,23,0.043009,1450,3506,95,38,0,2
1.6,1713,0,182190176,791,100,37,4,24,0.042351,1450,3506,94,29,0,3
1.6,1714,0,182247312,791,100,37,4,23,0.043220,1450,3506,94,29,0,3
1.6,1715,0,182304440,791,100,37,4,23,0.043512,1450,3506,94,29,0,3
1.6,1716,0,182353472,791,100,37,4,24,0.042354,1450,3506,94,29,0,3
1.6,1717,0,182394272,791,100,37,4,23,0.042887,1450,3506,94,29,0,3
1.6,1718,0,182443160,791,100,37,4,24,0.041633,1450,3506,94,29,0,3
1.6,1719,0,182500384,791,100,37,4,24,0.042427,1450,3506,96,36,0,3
1.6,1720,0,182565384,791,100,37,4,23,0.043079,1450,3506,96,36,0,3
1.6,1721,0,182630720,791,100,37,4,23,0.042712,1450,3506,96,36,0,3
1.6,1722,0,182679584,791,100,37,4,24,0.042529,1450,3506,96,36,0,3
1.6,1723,0,182712288,791,100,37,4,24,0.042174,1450,3506,96,36,0,3
1.6,1724,0,182761328,791,100,37,4,24,0.042437,1450,3506,96,36,0,3
1.6,1725,0,182826520,791,100,37,4,23,0.042598,1450,3506,93,39,0,2
1.6,1726,0,182883728,791,100,37,4,23,0.043923,1450,3506,93,39,0,2
1.6,1727,0,182924336,791,100,37,4,22,0.045924,1450,3506,93,39,0,2
1.6,1728,0,182973416,791,100,37,4,21,0.048344,1450,3506,93,39,0,2
1.6,1729,0,183047008,791,100,37,4,20,0.050392,1450,3506,93,39,0,2
1.6,1730,0,183104248,791,100,37,4,19,0.052922,1450,3506,93,39,0,2
1.6,1731,0,183168976,791,100,37,4,19,0.053944,1450,3506,93,25,0,2
1.6,1732,0,183226176,791,100,37,4,18,0.056423,1450,3506,93,25,0,2
1.6,1733,0,183275072,791,100,37,4,17,0.058875,1450,3506,93,25,0,2
1.6,1734,0,183324000,791,100,37,4,17,0.059115,1450,3506,93,25,0,2
1.6,1735,0,183381208,791,100,37,4,17,0.059937,1450,3506,93,25,0,2
1.6,1736,0,183430248,791,100,37,4,17,0.060318,1450,3506,92,20,0,2
1.6,1737,0,183534936,791,100,37,4,17,0.059495,1450,3506,92,20,0,2
1.6,1738,0,183559512,791,100,37,4,17,0.059830,1450,3506,92,20,0,2
1.6,1739,0,183616648,791,100,37,4,16,0.060949,1450,3506,92,20,0,2
1.6,1740,0,183673832,791,100,37,4,17,0.058383,1450,3506,92,20,0,2
1.6,1741,0,182166912,792,100,37,4,17,0.058186,1450,3506,86,55,0,2
1.6,1742,0,182246784,792,100,37,4,18,0.057079,1450,3506,86,55,0,2
1.6,1743,0,182287672,792,100,37,4,18,0.055849,1450,3506,86,55,0,2
1.6,1744,0,182344760,792,100,37,4,18,0.056465,1450,3506,86,55,0,2
1.6,1745,0,182401880,792,100,37,4,18,0.056203,1450,3506,86,55,0,2
1.6,1746,0,182475376,792,100,37,4,17,0.058008,1453,3506,89,23,0,2
1.6,1747,0,182541704,792,100,37,4,17,0.059667,1453,3506,89,23,0,2
1.6,1748,0,182598840,792,100,37,4,17,0.058336,1453,3506,89,23,0,2
1.6,1749,0,182656072,792,100,37,4,18,0.055791,1453,3506,89,23,0,2
1.6,1750,0,182713088,792,100,37,4,18,0.056819,1453,3506,89,23,0,2
1.6,1751,0,182762168,792,100,37,4,18,0.056453,1453,3501,90,24,0,1
1.6,1752,0,182850608,792,100,37,4,18,0.054936,1453,3501,90,24,0,1
1.6,1753,0,182883160,792,100,37,4,18,0.054838,1453,3500,90,24,0,1
1.6,1754,0,182940344,792,100,37,4,18,0.054255,1458,3505,90,24,0,1
1.6,1755,0,182997464,792,100,37,4,19,0.053088,1458,3505,90,24,0,1
1.6,1756,0,183045440,792,100,37,4,20,0.050602,1458,3505,98,29,0,2
1.6,1757,0,183094520,792,100,37,4,21,0.048107,1458,3505,98,29,0,2
1.6,1758,0,183186616,792,100,37,4,21,0.048572,1458,3505,98,29,0,2
1.6,1759,0,183243832,792,100,37,4,20,0.048948,1458,3505,98,29,0,2
1.6,1760,0,183292520,792,100,37,4,21,0.048171,1458,3505,98,29,0,2
1.6,1761,0,183341560,792,100,37,4,21,0.048453,1458,3505,98,29,0,2
1.6,1762,0,183398576,792,100,37,4,20,0.048817,1458,3505,93,29,0,1
1.6,1763,0,183481784,792,100,37,4,20,0.049980,1460,3505,93,29,0,1
1.6,1764,0,183547000,792,100,37,4,20,0.049986,1471,3505,93,29,0,1
1.6,1765,0,183604176,792,100,37,4,20,0.051089,1471,3505,93,29,0,1
1.6,1766,0,183677080,792,100,37,4,19,0.051296,1471,3505,93,29,0,1
1.6,1767,0,182182616,793,100,37,4,19,0.052109,1471,3505,94,38,0,3
1.6,1768,0,182264472,793,100,37,4,20,0.051147,1473,3505,94,38,0,3
1.6,1769,0,182356304,793,100,37,4,20,0.050830,1473,3505,94,38,0,3
1.6,1770,0,182429888,793,100,37,4,20,0.050463,1473,3509,94,38,0,3
1.6,1771,0,182478896,793,100,37,4,20,0.050080,1473,3509,94,38,0,3
1.6,1772,0,182527968,793,100,37,4,20,0.049053,1473,3508,94,39,0,2
1.6,1773,0,182593328,793,100,37,4,21,0.047632,1473,3506,94,39,0,2
1.6,1774,0,182642344,793,100,37,4,21,0.047145,1473,3505,94,39,0,2
1.6,1775,0,182733976,793,100,37,4,22,0.046473,1473,3505,94,39,0,2
1.6,1776,0,182807512,793,100,37,4,22,0.045271,1473,3505,94,39,0,2
1.6,1777,0,182856592,793,100,37,4,22,0.044632,1473,3505,94,39,0,2
1.6,1778,0,182913360,793,100,37,4,22,0.044741,1473,3505,89,33,0,2
1.6,1779,0,182970504,793,100,37,4,23,0.044160,1473,3505,89,33,0,2
1.6,1780,0,183019576,793,100,37,4,23,0.043225,1473,3505,89,33,0,2
1.6,1781,0,183116256,793,100,37,4,23,0.042732,1473,3505,89,33,0,2
1.6,1782,0,183173480,793,100,37,4,23,0.043402,1473,3505,89,33,0,2
1.6,1783,0,183238808,793,100,37,4,23,0.042858,1461,3501,89,33,0,2
1.6,1784,0,183279704,793,100,37,4,23,0.042946,1461,3501,92,30,0,1
1.6,1785,0,183353352,793,100,37,4,23,0.042842,1461,3501,92,30,0,1
1.6,1786,0,183402264,793,100,37,4,23,0.043027,1461,3501,92,30,0,1
1.6,1787,0,183484984,793,100,37,4,23,0.042693,1461,3501,92,30,0,1
1.6,1788,0,183550400,793,100,37,4,23,0.042609,1461,3501,92,30,0,1
1.6,1789,0,183615744,793,100,37,4,24,0.042515,1456,3501,92,30,0,1
1.6,1790,0,183664488,793,100,37,4,23,0.043472,1456,3501,88,24,0,2
1.6,1791,0,182190672,794,100,37,4,23,0.042558,1453,3501,88,24,0,2
1.6,1792,0,182247944,794,100,37,4,23,0.042704,1453,3501,88,24,0,2
1.6,1793,0,182338128,794,100,37,4,23,0.043513,1453,3501,88,24,0,2
1.6,1794,0,182387112,794,100,37,4,23,0.043520,1453,3501,88,24,0,2
1.6,1795,0,182444280,794,100,37,4,23,0.043615,1457,3503,88,24,0,2
1.6,1796,0,182517408,794,100,37,4,23,0.043470,1457,3503,91,28,0,3
1.6,1797,0,182639544,794,100,37,4,23,0.043481,1457,3503,91,28,0,3
1.6,1798,0,184609976,795,100,37,4,22,0.044998,1457,3503,91,28,0,3
1.6,1799,0,184675312,795,100,37,4,22,0.044960,1457,3503,91,28,0,3
1.6,1800,0,184740472,795,100,37,4,23,0.043899,1457,3503,91,28,0,3
1.6,1801,0,184781304,795,100,37,4,22,0.044706,1457,3503,91,28,0,3
1.6,1802,0,184838488,795,100,37,4,22,0.044667,1457,3503,91,31,0,2
1.6,1803,0,184895664,795,100,37,4,23,0.043692,1457,3503,91,31,0,2
1.6,1804,0,184936520,795,100,37,4,23,0.043521,1457,3503,91,31,0,2
1.6,1805,0,185001960,795,100,37,4,23,0.043492,1457,3503,91,31,0,2
1.6,1806,0,185120240,795,100,37,4,22,0.044817,1457,3503,91,31,0,2
1.6,1807,0,185161136,795,100,37,4,22,0.044735,1457,3503,91,31,0,2
1.6,1808,0,185226312,795,100,37,4,24,0.042078,1456,3502,91,29,0,2
1.6,1809,0,185299888,795,100,37,4,24,0.042130,1456,3502,91,29,0,2
1.6,1810,0,185348872,795,100,37,4,23,0.042573,1456,3500,91,29,0,2
1.6,1811,0,185406056,795,100,37,4,23,0.043422,1456,3500,91,29,0,2
1.6,1812,0,185463208,795,100,37,4,24,0.042448,1456,3500,91,29,0,2
1.6,1813,0,185547160,795,100,37,4,23,0.043462,1456,3500,91,29,0,2
1.6,1814,0,185604408,795,100,37,4,23,0.043562,1456,3500,88,29,0,2
1.6,1815,0,183037120,796,101,37,4,23,0.043605,1456,3500,88,29,0,2
1.6,1816,0,183110784,796,101,37,4,23,0.043146,1456,3500,88,29,0,2
1.6,1817,0,183184304,796,101,37,4,23,0.042742,1456,3500,88,29,0,2
1.6,1818,0,183233376,796,101,37,4,23,0.043995,1467,3500,88,29,0,2
1.6,1819,0,183306872,796,101,37,4,23,0.044126,1467,3500,88,29,0,2
1.6,1820,0,183355584,796,101,37,4,22,0.044886,1467,3500,89,28,0,2
1.6,1821,0,183502888,796,101,37,4,23,0.043302,1476,3503,89,28,0,2
1.6,1822,0,183617280,796,101,37,4,23,0.044345,1478,3503,89,28,0,2
1.6,1823,0,183682640,796,101,37,4,23,0.044367,1478,3503,89,28,0,2
1.6,1824,0,183723536,796,101,37,4,23,0.043461,1478,3503,89,28,0,2
1.6,1825,0,183788872,796,101,37,4,23,0.043473,1478,3503,89,28,0,2
1.6,1826,0,183862416,796,101,37,4,23,0.042616,1478,3503,90,31,0,5
1.6,1827,0,184050064,796,101,37,4,23,0.044390,1478,3503,90,31,0,5
1.6,1828,0,184098936,796,101,37,4,22,0.044986,1476,3503,90,31,0,5
1.6,1829,0,184156184,796,101,37,4,22,0.045760,1476,3503,90,31,0,5
1.6,1830,0,184213408,796,101,37,4,22,0.044742,1476,3503,90,31,0,5
1.6,1831,0,184286928,796,101,37,4,22,0.045853,1476,3503,90,31,0,5
1.6,1832,0,184393264,796,101,37,4,22,0.045106,1478,3503,93,30,0,6
1.6,1833,0,184540424,796,101,37,4,22,0.044605,1478,3503,93,30,0,6
1.6,1834,0,184597512,796,101,37,4,22,0.045586,1478,3503,93,30,0,6
1.6,1835,0,183091616,797,101,37,4,22,0.045965,1478,3503,93,30,0,6
1.6,1836,0,183140624,797,101,37,4,21,0.046834,1478,3503,93,30,0,6
1.6,1837,0,183240816,797,101,37,4,22,0.044916,1478,3503,93,30,0,6
1.6,1838,0,183419408,797,101,37,4,23,0.043764,1478,3503,93,34,0,7
1.6,1839,0,183468480,797,101,37,4,23,0.043153,1482,3507,93,34,0,7
1.6,1840,0,183525672,797,101,37,4,23,0.044114,1482,3507,93,34,0,7
1.6,1841,0,183566552,797,101,37,4,23,0.043200,1481,3507,93,34,0,7
1.6,1842,0,183623608,797,101,37,4,22,0.044828,1481,3507,93,34,0,7
1.6,1843,0,183698152,797,101,37,4,23,0.044419,1481,3507,93,34,0,7
1.6,1844,0,183886464,797,101,37,4,23,0.043541,1481,3507,91,31,0,3
1.6,1845,0,183951912,797,101,37,4,23,0.043468,1482,3508,91,31,0,3
1.6,1846,0,183992712,797,101,37,4,23,0.042851,1482,3507,91,31,0,3
1.6,1847,0,184049944,797,101,37,4,23,0.043405,1482,3507,91,31,0,3
1.6,1848,0,184090824,797,101,37,4,23,0.043945,1482,3507,91,31,0,3
1.6,1849,0,184164696,797,101,37,4,23,0.042827,1482,3513,91,31,0,3
1.6,1850,0,184352936,797,101,37,4,24,0.042334,1482,3513,91,33,0,8
1.6,1851,0,184393816,797,101,37,4,23,0.043044,1482,3513,91,33,0,8
1.6,1852,0,184459000,797,101,37,4,24,0.041860,1482,3513,91,33,0,8
1.6,1853,0,184507960,797,101,37,4,24,0.041685,1482,3512,91,33,0,8
1.6,1854,0,184548808,797,101,37,4,24,0.042369,1482,3510,91,33,0,8
1.6,1855,0,184589608,797,101,37,4,24,0.041542,1482,3509,91,33,0,8
1.6,1856,0,183249608,798,101,37,4,24,0.042373,1482,3509,93,32,0,5
1.6,1857,0,183306808,798,101,37,4,24,0.042272,1482,3509,93,32,0,5
1.6,1858,0,183347640,798,101,37,4,24,0.041037,1482,3509,93,32,0,5
1.6,1859,0,183396640,798,101,37,4,24,0.041857,1482,3509,93,32,0,5
1.6,1860,0,183462016,798,101,37,4,24,0.041264,1482,3509,93,32,0,5
1.6,1861,0,183546016,798,101,37,4,24,0.041507,1482,3511,93,32,0,5
1.6,1862,0,183709664,798,101,37,4,24,0.041814,1482,3511,93,32,0,5
1.6,1863,0,183766744,798,101,37,4,23,0.042790,1484,3515,90,28,0,5
1.6,1864,0,183815808,798,101,37,4,24,0.041795,1484,3515,90,28,0,5
1.6,1865,0,183856696,798,101,37,4,24,0.042202,1484,3515,90,28,0,5
1.6,1866,0,183922112,798,101,37,4,24,0.042410,1484,3518,90,28,0,5
1.6,1867,0,183995864,798,101,37,4,23,0.042788,1484,3518,90,28,0,5
1.6,1868,0,184167752,798,101,37,4,23,0.044009,1484,3518,90,28,0,5
1.6,1869,0,184216800,798,101,37,4,23,0.043926,1484,3518,97,39,0,4
1.6,1870,0,184281920,798,101,37,4,22,0.045125,1484,3519,97,39,0,4
1.6,1871,0,184322792,798,101,37,4,22,0.045188,1484,3519,97,39,0,4
1.6,1872,0,184388192,798,101,37,4,22,0.045265,1484,3519,97,39,0,4
1.6,1873,0,184584192,798,101,37,4,22,0.044704,1554,3519,97,39,0,4
1.6,1874,0,184616888,798,101,37,4,22,0.045745,1554,3520,97,39,0,4
1.6,1875,0,183126896,799,101,37,4,22,0.045985,1552,3520,93,27,0,5
1.6,1876,0,183184152,799,101,37,4,22,0.046137,1552,3520,93,27,0,5
1.6,1877,0,183249520,799,101,37,4,22,0.045420,1552,3520,93,27,0,5
1.6,1878,0,183331328,799,101,37,4,22,0.045505,1552,3520,93,27,0,5
1.6,1879,0,183504392,799,101,37,4,22,0.045738,1552,3520,93,27,0,5
1.6,1880,0,183561584,799,101,37,4,22,0.045344,1552,3520,93,27,0,5
1.6,1881,0,183618688,799,101,37,4,22,0.045095,1552,3520,95,36,0,5
1.6,1882,0,183667736,799,101,37,4,22,0.045000,1552,3520,95,36,0,5
1.6,1883,0,183716544,799,101,37,4,22,0.044843,1552,3497,95,36,0,5
1.6,1884,0,183904320,799,101,37,4,22,0.044965,1549,3497,95,36,0,5
1.6,1885,0,183979960,799,101,37,4,22,0.044714,1549,3497,95,36,0,5
1.6,1886,0,184028896,799,101,37,4,23,0.044406,1549,3497,95,36,0,5
1.6,1887,0,184102048,799,101,37,4,22,0.045234,1552,3500,96,36,0,4
1.6,1888,0,184159024,799,101,37,4,22,0.044769,1552,3500,96,36,0,4
1.6,1889,0,184199896,799,101,37,4,23,0.043960,1552,3500,96,36,0,4
1.6,1890,0,184379944,799,101,37,4,23,0.044423,1551,3500,96,36,0,4
1.6,1891,0,184462448,799,101,37,4,22,0.044566,1551,3500,96,36,0,4
1.6,1892,0,184495000,799,101,37,4,22,0.044736,1551,3500,96,36,0,4
1.6,1893,0,184560424,799,101,37,4,22,0.045306,1551,3500,91,26,0,4
1.6,1894,0,184617552,799,101,37,4,23,0.044170,1551,3500,91,26,0,4
1.6,1895,0,184658416,799,101,37,4,23,0.044005,1551,3500,91,26,0,4
1.6,1896,0,183321344,800,101,37,4,23,0.044262,1577,3513,91,26,0,4
1.6,1897,0,183384520,800,101,37,4,23,0.044160,1577,3513,91,26,0,4
1.6,1898,0,183425216,800,101,37,4,23,0.043163,1577,3513,91,26,0,4
1.6,1899,0,183482504,800,101,37,4,23,0.043752,1577,3513,97,35,0,3
1.6,1900,0,183539712,800,101,37,4,23,0.043338,1577,3513,97,35,0,3
1.6,1901,0,183588616,800,101,37,4,23,0.043114,1577,3513,97,35,0,3
1.6,1902,0,183760584,800,101,37,4,23,0.043146,1577,3513,97,35,0,3
1.6,1903,0,183842480,800,101,37,4,24,0.042326,1577,3514,97,35,0,3
1.6,1904,0,183891432,800,101,37,4,23,0.043276,1577,3514,97,35,0,3
1.6,1905,0,183940472,800,101,37,4,23,0.043795,1583,3517,91,28,0,4
1.6,1906,0,183997696,800,101,37,4,23,0.043452,1585,3517,91,28,0,4
1.6,1907,0,184185960,800,101,37,4,23,0.043455,1585,3517,91,28,0,4
1.6,1908,0,184243136,800,101,37,4,22,0.044818,1585,3519,91,28,0,4
1.6,1909,0,184317936,800,101,37,4,22,0.044991,1585,3520,91,28,0,4
1.6,1910,0,184366920,800,101,37,4,23,0.044019,1585,3520,91,28,0,4
1.6,1911,0,184415704,800,101,37,4,23,0.043910,1587,3522,90,28,0,4
1.6,1912,0,184464752,800,101,37,4,23,0.043847,1587,3522,90,28,0,4
1.6,1913,0,184644856,800,101,37,4,22,0.044925,1587,3521,90,28,0,4
1.6,1914,0,184693952,800,101,37,4,22,0.045094,1587,3521,90,28,0,4
1.6,1915,0,183237048,801,101,37,4,22,0.044758,1587,3521,90,28,0,4
1.6,1916,0,183286024,801,101,37,4,22,0.045233,1587,3521,90,28,0,4
1.6,1917,0,183335064,801,101,37,4,22,0.045200,1587,3521,88,25,0,4
1.6,1918,0,183506904,801,101,37,4,22,0.045266,1587,3521,88,25,0,4
1.6,1919,0,183564064,801,101,37,4,21,0.047513,1587,3525,88,25,0,4
1.6,1920,0,183655784,801,101,37,4,21,0.047828,1587,3525,88,25,0,4
1.6,1921,0,183696672,801,101,37,4,21,0.047485,1587,3525,88,25,0,4
1.6,1922,0,183745664,801,101,37,4,21,0.047489,1587,3525,88,25,0,4
1.6,1923,0,183942080,801,101,37,4,22,0.046305,1587,3525,94,29,0,8
1.6,1924,0,183990968,801,101,37,4,21,0.047429,1587,3525,94,29,0,8
1.6,1925,0,184031808,801,101,37,4,21,0.048079,1587,3525,94,29,0,8
1.6,1926,0,184115696,801,101,37,4,21,0.047762,1587,3525,94,29,0,8
1.6,1927,0,184189048,801,101,37,4,21,0.047016,1587,3525,94,29,0,8
1.6,1928,0,184295240,801,101,37,4,21,0.046838,1587,3525,94,29,0,8
1.6,1929,0,184418032,801,101,37,4,22,0.044978,1587,3529,89,26,0,4
1.6,1930,0,184467112,801,101,37,4,22,0.044738,1587,3529,89,26,0,4
1.6,1931,0,184516008,801,101,37,4,22,0.045596,1587,3529,89,26,0,4
1.6,1932,0,184607840,801,101,37,4,22,0.045480,1587,3527,89,26,0,4
1.6,1933,0,184640528,801,101,37,4,22,0.045655,1587,3527,89,26,0,4
1.6,1934,0,183266312,802,101,37,4,23,0.044267,1587,3525,89,26,0,4
1.6,1935,0,183323496,802,101,37,4,23,0.043437,1587,3525,94,38,0,5
1.6,1936,0,183380552,802,101,37,4,22,0.045416,1587,3525,94,38,0,5
1.6,1937,0,183470664,802,101,37,4,21,0.047952,1587,3525,94,38,0,5
1.6,1938,0,183650768,802,101,37,4,20,0.050424,1587,3525,94,38,0,5
1.6,1939,0,183707784,802,101,37,4,20,0.050901,1587,3525,94,38,0,5
1.6,1940,0,183756616,802,101,37,4,19,0.053497,1587,3525,94,38,0,5
1.6,1941,0,183797520,802,101,37,4,19,0.053358,1587,3525,94,31,0,5
1.6,1942,0,183993920,802,101,37,4,18,0.054267,1593,3527,94,31,0,5
1.6,1943,0,184288488,802,101,37,4,17,0.057374,1596,3527,94,31,0,5
1.6,1944,0,184345656,802,101,37,4,17,0.059576,1682,3574,94,31,0,5
1.6,1945,0,184394680,802,101,37,4,16,0.062830,1682,3574,94,31,0,5
1.6,1946,0,184625360,802,101,37,4,16,0.061044,1682,3574,95,31,0,6
1.6,1947,0,184674352,802,101,37,4,17,0.060556,1682,3574,95,31,0,6
1.6,1948,0,184707096,802,101,37,4,17,0.059726,1677,3569,95,31,0,6
1.6,1949,0,184764200,802,101,37,4,17,0.059321,1677,3569,95,31,0,6
1.6,1950,0,184813064,802,101,37,4,17,0.058754,1677,3569,95,31,0,6
1.6,1951,0,183488208,803,101,37,4,17,0.059216,1677,3569,95,35,0,4
1.6,1952,0,183545432,803,101,37,4,17,0.059588,1677,3569,95,35,0,4
1.6,1953,0,183594456,803,101,37,4,17,0.059105,1677,3569,95,35,0,4
1.6,1954,0,183651632,803,101,37,4,17,0.057712,1677,3571,95,35,0,4
1.6,1955,0,183831448,803,101,37,4,18,0.054823,1677,3571,95,35,0,4
